sale_id,timestamp,product,quantity,price
4330,2022-03-06 12:07:00,Chardonnay,5,34.2
4331,2022-03-10 01:13:00,Merlot,4,29.09
4332,2022-02-26 09:36:00,Merlot,4,95.68
4333,2022-02-15 04:59:00,Pinot Noir,4,49.5
4334,2022-02-01 17:16:00,Bootleg Red,3,10.08
4335,2022-02-18 13:46:00,Bootleg Red,3,81.19
4336,2022-02-02 16:45:00,Bootleg Red,3,80.39
4337,2022-01-19 12:18:00,Merlot,3,38.8
4338,2022-02-19 16:45:00,Pinot Noir,5,14.41
4339,2022-02-20 13:26:00,Merlot,2,72.6
4340,2022-03-08 02:45:00,Chardonnay,4,22.29
4341,2022-02-24 08:31:00,Pinot Noir,1,55.22
4342,2022-01-01 16:12:00,Pinot Noir,1,41.73
4343,2022-01-27 18:07:00,Cabernet,3,78.2
4344,2022-02-02 01:31:00,Merlot,5,72.89
4345,2022-01-18 09:34:00,Bootleg Red,1,80.99
4346,2022-03-10 17:56:00,Chardonnay,1,55.81
4347,2022-01-27 02:52:00,Chardonnay,3,23.05
4348,2022-01-19 21:49:00,Merlot,3,48.0
4349,2022-02-19 00:45:00,Merlot,1,15.21
4350,2022-01-26 19:01:00,Bootleg Red,1,13.06
4351,2022-01-16 17:53:00,Chardonnay,4,31.18
4352,2022-02-26 14:52:00,Chardonnay,2,20.95
4353,2022-01-14 22:00:00,Pinot Noir,3,57.81
4354,2022-02-09 16:03:00,Merlot,2,26.63
4355,2022-01-03 05:52:00,Merlot,1,60.78
4356,2022-02-16 18:17:00,Pinot Noir,3,10.55
4357,2022-02-02 16:32:00,Chardonnay,5,62.88
4358,2022-03-10 17:48:00,Chardonnay,3,80.13
4359,2022-01-08 02:53:00,Merlot,4,48.93
4360,2022-01-31 09:24:00,Cabernet,5,12.82
4361,2022-03-07 00:23:00,Chardonnay,5,48.69
4362,2022-02-27 08:30:00,Pinot Noir,5,59.6
4363,2022-01-08 21:13:00,Cabernet,3,39.51
4364,2022-02-17 02:03:00,Merlot,1,48.24
4365,2022-01-20 16:01:00,Pinot Noir,3,92.04
4366,2022-02-21 12:00:00,Merlot,2,71.06
4367,2022-01-09 11:08:00,Chardonnay,2,68.77
4368,2022-01-04 00:41:00,Bootleg Red,4,27.71
4369,2022-01-18 15:51:00,Bootleg Red,3,50.77
4370,2022-02-17 08:59:00,Bootleg Red,1,86.18
4371,2022-02-19 11:10:00,Chardonnay,1,42.22
4372,2022-01-02 08:42:00,Bootleg Red,2,71.54
4373,2022-02-26 18:08:00,Bootleg Red,1,77.12
4374,2022-01-15 12:21:00,Bootleg Red,4,72.1
4375,2022-02-16 00:53:00,Bootleg Red,3,34.57
4376,2022-01-03 01:30:00,Chardonnay,5,47.61
4377,2022-02-27 20:54:00,Chardonnay,4,16.84
4378,2022-01-28 08:30:00,Merlot,5,71.01
4379,2022-01-17 22:13:00,Bootleg Red,4,63.61
4380,2022-02-03 02:06:00,Bootleg Red,4,37.43
4381,2022-02-18 04:36:00,Chardonnay,5,97.55
4382,2022-01-22 08:25:00,Cabernet,4,77.34
4383,2022-01-07 23:41:00,Chardonnay,3,73.64
4384,2022-02-16 16:19:00,Bootleg Red,4,22.52
4385,2022-01-22 14:52:00,Merlot,3,99.79
4386,2022-01-27 04:28:00,Chardonnay,1,58.3
4387,2022-01-07 18:01:00,Pinot Noir,1,59.89
4388,2022-01-09 12:21:00,Cabernet,1,95.91
4389,2022-01-03 18:19:00,Bootleg Red,2,62.58
4390,2022-02-12 11:52:00,Merlot,1,54.57
4391,2022-02-16 06:23:00,Chardonnay,5,90.72
4392,2022-02-02 03:49:00,Cabernet,5,53.23
4393,2022-03-07 10:11:00,Bootleg Red,1,31.92
4394,2022-01-09 19:18:00,Cabernet,5,20.45
4395,2022-02-24 14:45:00,Bootleg Red,2,36.74
4396,2022-03-02 06:34:00,Pinot Noir,4,60.6
4397,2022-01-05 10:10:00,Chardonnay,5,74.74
4398,2022-01-29 21:21:00,Bootleg Red,2,30.98
4399,2022-01-24 02:15:00,Pinot Noir,5,21.94
4400,2022-01-31 23:06:00,Chardonnay,3,75.61
4401,2022-03-02 06:13:00,Cabernet,5,42.55
4402,2022-01-09 12:14:00,Bootleg Red,5,56.08
4403,2022-01-13 05:52:00,Merlot,2,69.14
4404,2022-02-18 21:49:00,Pinot Noir,3,51.19
4405,2022-01-05 03:29:00,Merlot,3,69.79
4406,2022-02-24 06:21:00,Merlot,4,73.66
4407,2022-01-07 21:15:00,Merlot,2,45.01
4408,2022-02-05 02:22:00,Merlot,5,63.96
4409,2022-01-17 02:41:00,Cabernet,1,89.15
4410,2022-02-02 20:44:00,Merlot,4,58.3
4411,2022-01-18 02:49:00,Cabernet,1,12.18
4412,2022-01-21 10:17:00,Bootleg Red,4,47.26
4413,2022-02-03 04:54:00,Pinot Noir,3,47.71
4414,2022-02-10 10:42:00,Chardonnay,1,98.61
4415,2022-02-01 13:06:00,Bootleg Red,5,14.64
4416,2022-01-30 14:27:00,Merlot,2,68.68
4417,2022-03-09 08:04:00,Chardonnay,4,34.99
4418,2022-03-09 10:51:00,Cabernet,5,49.29
4419,2022-02-05 02:36:00,Chardonnay,3,43.05
4420,2022-01-20 06:34:00,Pinot Noir,4,57.47
4421,2022-03-06 07:42:00,Pinot Noir,1,71.26
4422,2022-02-21 02:50:00,Chardonnay,4,60.01
4423,2022-01-07 08:43:00,Chardonnay,5,84.73
4424,2022-01-25 15:32:00,Pinot Noir,5,67.31
4425,2022-03-05 05:30:00,Pinot Noir,2,54.59
4426,2022-01-06 03:01:00,Bootleg Red,2,88.8
4427,2022-01-27 10:35:00,Merlot,5,44.37
4428,2022-01-19 20:01:00,Merlot,5,47.64
4429,2022-02-07 23:04:00,Chardonnay,1,47.96
4430,2022-01-02 01:52:00,Cabernet,1,13.14
4431,2022-01-07 09:46:00,Merlot,4,16.41
4432,2022-01-03 03:11:00,Chardonnay,3,52.92
4433,2022-02-18 00:35:00,Cabernet,4,49.26
4434,2022-02-07 07:50:00,Merlot,2,75.91
4435,2022-01-11 08:51:00,Pinot Noir,4,40.97
4436,2022-01-05 17:35:00,Cabernet,3,74.84
4437,2022-03-03 22:10:00,Merlot,4,76.17
4438,2022-01-04 14:16:00,Bootleg Red,1,92.14
4439,2022-01-28 01:28:00,Cabernet,3,49.79
4440,2022-01-29 05:36:00,Bootleg Red,3,94.14
4441,2022-01-09 07:53:00,Cabernet,1,88.89
4442,2022-01-10 01:48:00,Pinot Noir,1,73.45
4443,2022-01-15 08:38:00,Cabernet,4,24.55
4444,2022-02-02 07:36:00,Cabernet,5,70.61
4445,2022-01-03 11:33:00,Bootleg Red,3,48.31
4446,2022-01-04 22:15:00,Pinot Noir,4,59.28
4447,2022-01-03 20:40:00,Merlot,3,86.78
4448,2022-03-03 14:26:00,Bootleg Red,5,98.15
4449,2022-02-22 06:51:00,Chardonnay,3,85.36
4450,2022-01-08 17:53:00,Cabernet,5,98.43
4451,2022-02-24 17:51:00,Merlot,1,88.6
4452,2022-02-04 03:18:00,Chardonnay,5,25.22
4453,2022-02-06 04:53:00,Merlot,2,11.29
4454,2022-02-17 15:38:00,Cabernet,5,11.23
4455,2022-02-15 09:17:00,Merlot,2,68.09
4456,2022-01-25 22:18:00,Merlot,1,14.44
4457,2022-01-28 00:32:00,Chardonnay,2,13.81
4458,2022-01-14 04:48:00,Cabernet,3,34.99
4459,2022-01-30 15:56:00,Bootleg Red,1,99.34
4460,2022-03-10 00:08:00,Chardonnay,1,76.59
4461,2022-03-03 04:43:00,Cabernet,1,66.52
4462,2022-02-28 15:44:00,Cabernet,4,92.68
4463,2022-02-02 19:16:00,Chardonnay,5,98.52
4464,2022-03-04 06:36:00,Merlot,3,15.06
4465,2022-01-19 18:53:00,Merlot,5,80.41
4466,2022-02-23 01:48:00,Merlot,5,32.32
4467,2022-01-25 04:34:00,Cabernet,2,44.83
4468,2022-03-10 08:20:00,Bootleg Red,3,22.41
4469,2022-01-08 12:35:00,Merlot,4,83.02
4470,2022-02-08 12:31:00,Chardonnay,4,49.0
4471,2022-02-13 04:37:00,Chardonnay,4,39.4
4472,2022-02-08 16:00:00,Cabernet,2,87.43
4473,2022-02-10 03:38:00,Pinot Noir,5,46.86
4474,2022-03-10 08:06:00,Bootleg Red,4,12.32
4475,2022-01-21 08:56:00,Bootleg Red,3,73.6
4476,2022-01-11 18:33:00,Chardonnay,4,20.12
4477,2022-03-07 01:54:00,Bootleg Red,3,29.2
4478,2022-02-27 21:18:00,Cabernet,2,80.88
4479,2022-01-02 08:31:00,Merlot,4,60.64
4480,2022-02-15 19:35:00,Bootleg Red,2,78.99
4481,2022-02-23 10:41:00,Bootleg Red,1,28.36
4482,2022-02-12 08:01:00,Cabernet,5,59.7
4483,2022-02-11 01:57:00,Merlot,3,73.2
4484,2022-02-28 11:36:00,Bootleg Red,1,11.68
4485,2022-01-08 21:22:00,Bootleg Red,2,13.96
4486,2022-01-01 02:01:00,Pinot Noir,2,47.31
4487,2022-02-14 19:58:00,Chardonnay,4,75.01
4488,2022-01-24 16:04:00,Merlot,1,84.15
4489,2022-01-26 00:10:00,Bootleg Red,2,40.02
4490,2022-01-10 12:57:00,Chardonnay,5,26.2
4491,2022-03-11 03:18:00,Merlot,3,21.99
4492,2022-01-05 19:08:00,Merlot,1,18.61
4493,2022-02-18 06:54:00,Pinot Noir,5,51.97
4494,2022-03-08 08:04:00,Cabernet,4,92.56
4495,2022-01-04 15:29:00,Merlot,1,33.8
4496,2022-01-26 05:56:00,Merlot,2,61.31
4497,2022-02-08 19:54:00,Chardonnay,1,41.76
4498,2022-03-10 15:59:00,Bootleg Red,1,13.37
4499,2022-01-26 23:43:00,Pinot Noir,5,16.84
4500,2022-02-24 01:26:00,Chardonnay,5,60.43
4501,2022-02-26 21:01:00,Bootleg Red,2,74.89
4502,2022-01-23 22:58:00,Chardonnay,2,66.12
4503,2022-01-26 16:40:00,Bootleg Red,1,11.58
4504,2022-01-10 15:40:00,Chardonnay,3,13.93
4505,2022-01-16 02:28:00,Bootleg Red,3,18.73
4506,2022-02-05 15:15:00,Chardonnay,2,30.84
4507,2022-01-24 00:44:00,Bootleg Red,2,28.0
4508,2022-02-06 22:22:00,Pinot Noir,3,91.76
4509,2022-02-06 17:56:00,Bootleg Red,1,58.69
4510,2022-02-27 01:47:00,Bootleg Red,1,76.96
4511,2022-02-27 05:20:00,Cabernet,2,63.93
4512,2022-03-01 04:02:00,Chardonnay,3,49.83
4513,2022-02-15 17:06:00,Merlot,4,94.54
4514,2022-01-10 13:03:00,Pinot Noir,2,69.65
4515,2022-02-24 23:33:00,Bootleg Red,2,53.19
4516,2022-03-05 14:53:00,Merlot,3,66.36
4517,2022-02-02 10:39:00,Cabernet,5,74.64
4518,2022-02-03 14:36:00,Pinot Noir,4,32.37
4519,2022-02-19 12:13:00,Bootleg Red,3,33.54
4520,2022-03-11 05:00:00,Cabernet,1,15.8
4521,2022-02-10 02:29:00,Cabernet,1,13.07
4522,2022-01-03 09:57:00,Merlot,5,47.69
4523,2022-01-25 03:37:00,Bootleg Red,1,29.96
4524,2022-02-23 05:02:00,Pinot Noir,5,99.68
4525,2022-02-01 09:41:00,Chardonnay,4,94.61
4526,2022-02-05 03:02:00,Cabernet,5,82.2
4527,2022-01-10 16:14:00,Pinot Noir,3,40.72
4528,2022-03-06 22:42:00,Pinot Noir,3,29.74
4529,2022-03-04 10:28:00,Bootleg Red,3,95.71
4530,2022-01-25 04:03:00,Bootleg Red,4,71.69
4531,2022-02-16 01:10:00,Chardonnay,1,34.16
4532,2022-03-08 05:45:00,Merlot,1,31.09
4533,2022-01-02 17:47:00,Chardonnay,3,58.41
4534,2022-02-20 20:22:00,Chardonnay,4,99.38
4535,2022-01-06 18:48:00,Pinot Noir,1,68.89
4536,2022-02-01 04:27:00,Cabernet,3,90.11
4537,2022-01-10 19:09:00,Merlot,1,64.38
4538,2022-01-31 18:47:00,Merlot,4,46.3
4539,2022-01-02 01:44:00,Pinot Noir,2,82.95
4540,2022-02-19 03:40:00,Bootleg Red,3,51.76
4541,2022-03-01 17:29:00,Chardonnay,2,95.02
4542,2022-02-07 18:31:00,Pinot Noir,1,51.38
4543,2022-02-24 21:19:00,Bootleg Red,4,56.52
4544,2022-02-27 01:49:00,Merlot,3,89.86
4545,2022-01-08 22:50:00,Pinot Noir,2,12.02
4546,2022-02-01 02:14:00,Chardonnay,3,83.81
4547,2022-02-15 21:47:00,Cabernet,5,12.92
4548,2022-01-16 14:27:00,Bootleg Red,2,49.35
4549,2022-02-26 08:45:00,Chardonnay,3,30.25
4550,2022-02-16 07:02:00,Pinot Noir,4,59.55
4551,2022-02-22 17:02:00,Merlot,5,35.87
4552,2022-01-26 07:38:00,Merlot,5,45.53
4553,2022-02-14 11:08:00,Chardonnay,1,81.82
4554,2022-01-25 13:40:00,Merlot,2,98.73
4555,2022-02-28 09:51:00,Cabernet,3,48.91
4556,2022-03-09 22:53:00,Chardonnay,3,57.55
4557,2022-02-16 00:26:00,Cabernet,3,16.46
4558,2022-03-09 16:55:00,Chardonnay,2,97.95
4559,2022-03-10 04:03:00,Cabernet,1,69.31
4560,2022-01-29 16:13:00,Pinot Noir,1,83.33
4561,2022-03-06 00:55:00,Pinot Noir,4,95.41
4562,2022-01-23 10:54:00,Cabernet,4,92.01
4563,2022-02-04 00:37:00,Cabernet,5,43.02
4564,2022-02-08 03:16:00,Pinot Noir,4,51.96
4565,2022-01-05 22:01:00,Bootleg Red,4,13.35
4566,2022-01-04 00:23:00,Bootleg Red,5,29.87
4567,2022-01-12 00:56:00,Merlot,2,59.78
4568,2022-01-05 15:26:00,Bootleg Red,3,23.86
4569,2022-02-19 03:41:00,Cabernet,3,23.51
4570,2022-02-03 05:20:00,Pinot Noir,4,78.17
4571,2022-02-21 13:10:00,Cabernet,2,20.0
4572,2022-01-22 11:24:00,Merlot,5,18.02
4573,2022-01-17 12:08:00,Merlot,2,42.61
4574,2022-03-08 11:48:00,Cabernet,5,20.56
4575,2022-01-13 09:11:00,Merlot,5,60.62
4576,2022-01-31 23:19:00,Bootleg Red,5,58.77
4577,2022-02-02 16:00:00,Chardonnay,4,24.79
4578,2022-02-14 09:03:00,Bootleg Red,5,79.49
4579,2022-02-01 06:56:00,Cabernet,3,14.29
4580,2022-03-02 01:19:00,Chardonnay,3,77.01
4581,2022-01-15 23:14:00,Bootleg Red,3,27.92
4582,2022-01-07 08:25:00,Chardonnay,1,49.03
4583,2022-01-26 13:43:00,Cabernet,2,65.98
4584,2022-03-05 02:04:00,Pinot Noir,1,77.83
4585,2022-02-22 12:26:00,Merlot,2,42.79
4586,2022-01-10 05:07:00,Cabernet,1,74.05
4587,2022-02-20 20:07:00,Chardonnay,3,76.11
4588,2022-02-16 00:18:00,Bootleg Red,5,87.98
4589,2022-01-21 06:49:00,Cabernet,3,65.44
4590,2022-01-07 21:25:00,Chardonnay,2,34.85
4591,2022-01-30 23:47:00,Bootleg Red,1,77.93
4592,2022-02-20 22:10:00,Pinot Noir,1,71.27
4593,2022-02-04 21:17:00,Bootleg Red,3,62.88
4594,2022-01-11 15:09:00,Chardonnay,2,19.51
4595,2022-01-29 15:28:00,Cabernet,1,90.3
4596,2022-02-07 09:19:00,Merlot,4,90.39
4597,2022-01-12 08:35:00,Bootleg Red,4,87.47
4598,2022-02-04 23:11:00,Bootleg Red,5,36.16
4599,2022-01-31 14:56:00,Pinot Noir,1,74.29
4600,2022-01-20 22:49:00,Cabernet,2,91.62
4601,2022-01-03 07:21:00,Chardonnay,5,97.23
4602,2022-03-10 12:58:00,Chardonnay,4,53.88
4603,2022-02-08 04:24:00,Merlot,4,51.7
4604,2022-02-01 20:56:00,Pinot Noir,5,76.81
4605,2022-01-28 11:14:00,Cabernet,1,96.04
4606,2022-03-09 22:19:00,Merlot,4,39.62
4607,2022-01-31 18:34:00,Cabernet,1,14.33
4608,2022-02-06 22:41:00,Merlot,1,61.47
4609,2022-01-08 04:00:00,Chardonnay,5,85.33
4610,2022-02-05 15:05:00,Chardonnay,1,45.29
4611,2022-01-25 13:45:00,Merlot,5,99.51
4612,2022-01-12 17:34:00,Bootleg Red,1,87.15
4613,2022-01-09 01:59:00,Cabernet,3,65.44
4614,2022-03-07 01:22:00,Merlot,4,67.49
4615,2022-01-07 07:09:00,Cabernet,2,46.47
4616,2022-01-21 15:19:00,Merlot,2,82.64
4617,2022-02-08 04:01:00,Cabernet,5,23.24
4618,2022-02-22 19:56:00,Bootleg Red,2,43.71
4619,2022-01-02 11:37:00,Merlot,3,33.89
4620,2022-02-09 21:45:00,Chardonnay,4,70.49
4621,2022-01-11 08:08:00,Bootleg Red,2,14.17
4622,2022-01-15 05:34:00,Bootleg Red,3,52.17
4623,2022-02-09 10:44:00,Bootleg Red,3,39.04
4624,2022-03-03 19:14:00,Bootleg Red,2,31.18
4625,2022-01-01 19:04:00,Pinot Noir,1,53.69
4626,2022-02-23 13:51:00,Chardonnay,3,71.57
4627,2022-01-01 06:08:00,Chardonnay,5,60.58
4628,2022-01-11 19:27:00,Cabernet,4,60.0
4629,2022-03-08 15:03:00,Merlot,5,66.81
4630,2022-02-12 22:04:00,Cabernet,3,16.32
4631,2022-02-23 02:42:00,Cabernet,5,54.13
4632,2022-02-04 19:45:00,Bootleg Red,3,69.92
4633,2022-02-15 12:48:00,Pinot Noir,1,41.13
4634,2022-01-17 22:04:00,Pinot Noir,1,28.78
4635,2022-01-21 06:15:00,Pinot Noir,3,54.91
4636,2022-03-06 08:11:00,Cabernet,1,69.98
4637,2022-01-21 20:49:00,Merlot,2,79.29
4638,2022-01-04 00:49:00,Pinot Noir,5,81.59
4639,2022-01-07 06:56:00,Bootleg Red,4,62.63
4640,2022-01-20 21:50:00,Chardonnay,3,97.05
4641,2022-02-06 19:48:00,Merlot,5,93.75
4642,2022-03-10 08:22:00,Merlot,1,62.31
4643,2022-03-02 12:23:00,Bootleg Red,5,76.08
4644,2022-01-08 05:36:00,Pinot Noir,1,32.5
4645,2022-03-08 05:11:00,Merlot,4,60.55
4646,2022-02-09 21:59:00,Chardonnay,5,13.27
4647,2022-03-04 17:00:00,Pinot Noir,4,28.05
4648,2022-01-11 02:13:00,Bootleg Red,5,57.32
4649,2022-03-09 12:11:00,Merlot,5,30.52
4650,2022-02-28 21:53:00,Cabernet,3,39.79
4651,2022-01-09 19:19:00,Bootleg Red,3,19.4
4652,2022-02-16 09:55:00,Chardonnay,3,86.41
4653,2022-03-05 02:49:00,Bootleg Red,2,62.55
4654,2022-02-10 21:38:00,Pinot Noir,1,67.97
4655,2022-02-06 21:33:00,Bootleg Red,5,77.94
4656,2022-02-25 15:42:00,Bootleg Red,2,85.59
4657,2022-01-28 09:34:00,Bootleg Red,3,61.43
4658,2022-01-30 13:36:00,Bootleg Red,1,30.48
4659,2022-02-10 15:38:00,Chardonnay,2,43.44
4660,2022-01-31 14:18:00,Cabernet,5,89.25
4661,2022-02-19 09:33:00,Cabernet,2,49.5
4662,2022-02-19 11:19:00,Merlot,2,16.76
4663,2022-01-10 03:01:00,Bootleg Red,3,37.34
4664,2022-03-01 07:26:00,Pinot Noir,4,43.3
4665,2022-02-02 12:43:00,Pinot Noir,4,96.8
4666,2022-02-03 02:28:00,Bootleg Red,3,26.62
4667,2022-02-24 20:10:00,Chardonnay,3,97.59
4668,2022-02-05 21:14:00,Bootleg Red,5,89.85
4669,2022-03-06 20:54:00,Bootleg Red,5,73.86
4670,2022-02-18 02:21:00,Pinot Noir,5,56.27
4671,2022-01-24 21:47:00,Cabernet,4,23.13
4672,2022-01-22 04:23:00,Cabernet,4,23.38
4673,2022-03-08 18:40:00,Merlot,3,20.49
4674,2022-01-05 20:26:00,Bootleg Red,1,40.12
4675,2022-01-02 03:27:00,Merlot,3,74.9
4676,2022-02-05 10:27:00,Pinot Noir,3,12.84
4677,2022-02-15 00:28:00,Bootleg Red,5,60.09
4678,2022-03-03 23:14:00,Pinot Noir,3,74.02
4679,2022-02-27 16:07:00,Cabernet,1,22.96
4680,2022-03-08 08:20:00,Merlot,3,11.41
4681,2022-02-26 10:22:00,Bootleg Red,5,18.69
4682,2022-02-23 21:27:00,Cabernet,3,71.71
4683,2022-03-03 23:52:00,Bootleg Red,4,69.64
4684,2022-01-09 11:09:00,Pinot Noir,3,71.01
4685,2022-01-09 07:06:00,Cabernet,5,29.76
4686,2022-02-04 21:50:00,Chardonnay,4,29.31
4687,2022-03-03 21:49:00,Pinot Noir,2,99.36
4688,2022-01-30 15:11:00,Pinot Noir,2,42.08
4689,2022-01-03 04:07:00,Bootleg Red,5,78.81
4690,2022-03-08 21:14:00,Chardonnay,2,76.49
4691,2022-01-29 06:01:00,Cabernet,5,86.73
4692,2022-01-21 03:02:00,Bootleg Red,1,43.13
4693,2022-01-09 19:05:00,Chardonnay,5,22.04
4694,2022-02-28 18:17:00,Cabernet,1,37.18
4695,2022-01-29 09:59:00,Pinot Noir,3,69.58
4696,2022-02-07 14:57:00,Chardonnay,5,97.12
4697,2022-02-27 08:59:00,Cabernet,2,48.21
4698,2022-02-22 23:47:00,Chardonnay,4,30.03
4699,2022-01-13 07:03:00,Bootleg Red,1,80.41
4700,2022-01-18 04:03:00,Cabernet,5,16.62
4701,2022-01-27 03:58:00,Cabernet,3,64.67
4702,2022-01-19 01:15:00,Chardonnay,2,97.22
4703,2022-01-10 03:20:00,Cabernet,1,63.42
4704,2022-01-11 13:14:00,Bootleg Red,4,24.3
4705,2022-02-27 02:16:00,Pinot Noir,5,32.71
4706,2022-03-01 14:35:00,Cabernet,5,45.91
4707,2022-01-01 10:58:00,Merlot,1,29.17
4708,2022-02-04 23:27:00,Cabernet,4,65.01
4709,2022-03-04 04:12:00,Merlot,4,44.71
4710,2022-02-22 16:45:00,Pinot Noir,3,57.58
4711,2022-02-10 06:45:00,Cabernet,5,18.61
4712,2022-01-27 02:12:00,Pinot Noir,2,11.2
4713,2022-02-26 19:24:00,Cabernet,4,28.91
4714,2022-01-24 20:29:00,Merlot,4,18.88
4715,2022-01-19 14:37:00,Merlot,1,56.2
4716,2022-02-13 08:36:00,Cabernet,1,15.27
4717,2022-03-10 12:46:00,Cabernet,4,50.41
4718,2022-01-15 21:58:00,Cabernet,2,48.58
4719,2022-01-14 21:16:00,Cabernet,5,85.46
4720,2022-02-03 23:14:00,Merlot,5,79.84
4721,2022-03-02 06:23:00,Cabernet,1,41.99
4722,2022-01-16 05:53:00,Bootleg Red,4,56.37
4723,2022-01-19 12:19:00,Cabernet,5,38.88
4724,2022-02-08 21:29:00,Pinot Noir,1,55.42
4725,2022-03-07 11:27:00,Chardonnay,1,80.71
4726,2022-02-02 22:23:00,Bootleg Red,2,10.78
4727,2022-01-30 17:44:00,Merlot,3,68.45
4728,2022-02-13 06:49:00,Merlot,2,41.72
4729,2022-01-25 14:46:00,Bootleg Red,4,10.7
4730,2022-01-09 22:52:00,Chardonnay,4,53.96
4731,2022-02-24 18:18:00,Merlot,5,30.77
4732,2022-01-17 08:02:00,Pinot Noir,2,83.96
4733,2022-01-06 04:19:00,Cabernet,5,84.68
4734,2022-02-21 23:51:00,Bootleg Red,3,74.15
4735,2022-03-01 22:16:00,Pinot Noir,1,76.69
4736,2022-02-21 06:28:00,Pinot Noir,2,37.98
4737,2022-02-15 18:27:00,Merlot,3,45.08
4738,2022-01-22 20:34:00,Merlot,2,50.82
4739,2022-02-07 12:15:00,Pinot Noir,3,42.61
4740,2022-01-12 10:46:00,Chardonnay,4,87.39
4741,2022-01-26 20:34:00,Chardonnay,3,22.83
4742,2022-03-09 01:45:00,Bootleg Red,5,42.76
4743,2022-01-31 11:29:00,Chardonnay,1,12.2
4744,2022-02-10 22:21:00,Chardonnay,4,74.69
4745,2022-01-08 16:03:00,Pinot Noir,3,34.3
4746,2022-01-11 08:03:00,Cabernet,2,94.59
4747,2022-01-22 14:44:00,Merlot,1,80.01
4748,2022-01-31 18:45:00,Cabernet,4,30.29
4749,2022-03-09 17:14:00,Bootleg Red,4,64.81
4750,2022-02-24 22:37:00,Merlot,3,93.62
4751,2022-02-10 09:07:00,Pinot Noir,5,90.5
4752,2022-03-02 02:00:00,Pinot Noir,1,99.1
4753,2022-01-19 19:23:00,Chardonnay,3,24.91
4754,2022-01-18 11:19:00,Cabernet,2,93.87
4755,2022-01-19 04:26:00,Bootleg Red,2,78.56
4756,2022-02-19 23:36:00,Bootleg Red,5,14.32
4757,2022-01-19 00:32:00,Cabernet,4,22.5
4758,2022-02-14 05:11:00,Bootleg Red,3,20.51
4759,2022-03-08 22:22:00,Bootleg Red,1,65.46
4760,2022-02-02 13:09:00,Merlot,2,45.98
4761,2022-02-14 10:36:00,Pinot Noir,5,87.22
4762,2022-03-04 07:22:00,Merlot,5,72.67
4763,2022-01-26 15:08:00,Merlot,2,27.15
4764,2022-01-27 11:24:00,Merlot,4,96.25
4765,2022-01-08 01:12:00,Cabernet,4,21.86
4766,2022-01-28 15:57:00,Merlot,4,28.03
4767,2022-01-04 12:14:00,Pinot Noir,2,44.93
4768,2022-01-10 00:12:00,Cabernet,5,45.3
4769,2022-02-12 23:56:00,Cabernet,2,74.0
4770,2022-01-14 00:43:00,Bootleg Red,2,68.46
4771,2022-02-12 07:32:00,Merlot,5,96.05
4772,2022-01-20 00:19:00,Chardonnay,4,67.4
4773,2022-02-22 19:14:00,Bootleg Red,2,60.43
4774,2022-03-03 22:12:00,Merlot,1,99.94
4775,2022-01-21 19:06:00,Chardonnay,3,68.82
4776,2022-02-22 02:19:00,Cabernet,4,44.81
4777,2022-01-31 23:59:00,Merlot,1,89.24
4778,2022-02-14 09:34:00,Chardonnay,4,13.84
4779,2022-01-13 12:13:00,Chardonnay,5,47.65
4780,2022-02-07 04:16:00,Cabernet,3,61.72
4781,2022-01-17 02:39:00,Chardonnay,3,79.08
4782,2022-01-16 17:38:00,Merlot,5,20.13
4783,2022-03-07 14:17:00,Cabernet,1,97.65
4784,2022-01-09 04:45:00,Cabernet,1,17.5
4785,2022-02-13 03:57:00,Chardonnay,3,33.29
4786,2022-03-07 11:35:00,Pinot Noir,2,35.52
4787,2022-01-07 23:02:00,Chardonnay,4,91.47
4788,2022-01-10 17:26:00,Bootleg Red,2,82.05
4789,2022-01-29 03:06:00,Cabernet,5,39.22
4790,2022-03-05 12:02:00,Merlot,3,38.64
4791,2022-02-20 19:19:00,Cabernet,5,56.91
4792,2022-02-24 03:31:00,Pinot Noir,3,55.18
4793,2022-01-28 20:28:00,Bootleg Red,2,80.58
4794,2022-01-24 23:00:00,Merlot,1,55.62
4795,2022-01-22 02:29:00,Bootleg Red,2,63.65
4796,2022-01-31 14:11:00,Bootleg Red,4,16.1
4797,2022-03-01 06:59:00,Bootleg Red,3,14.68
4798,2022-01-02 20:41:00,Bootleg Red,4,17.16
4799,2022-02-02 03:25:00,Cabernet,4,96.29
4800,2022-01-11 23:13:00,Merlot,4,55.46
4801,2022-01-30 06:40:00,Pinot Noir,1,18.55
4802,2022-02-25 00:14:00,Chardonnay,1,60.19
4803,2022-02-25 19:20:00,Chardonnay,5,36.17
4804,2022-01-13 02:51:00,Cabernet,4,27.14
4805,2022-02-27 02:04:00,Pinot Noir,5,56.09
4806,2022-03-10 13:25:00,Pinot Noir,4,86.54
4807,2022-01-19 21:04:00,Bootleg Red,1,33.96
4808,2022-01-09 18:35:00,Cabernet,1,24.97
4809,2022-02-18 03:02:00,Merlot,4,90.41
4810,2022-02-05 16:56:00,Bootleg Red,4,30.23
4811,2022-02-15 07:34:00,Pinot Noir,3,93.33
4812,2022-01-21 08:11:00,Chardonnay,1,81.13
4813,2022-03-03 02:28:00,Bootleg Red,2,80.69
4814,2022-01-30 19:12:00,Pinot Noir,4,10.36
