sale_id,timestamp,product,quantity,price,day_of_week
4643,2022-03-02 12:23:00,Bootleg Red,5,76.08,Wednesday
4644,2022-01-08 05:36:00,Pinot Noir,1,32.5,Saturday
4645,2022-03-08 05:11:00,Merlot,4,60.55,Tuesday
4646,2022-02-09 21:59:00,Chardonnay,5,13.27,Wednesday
4647,2022-03-04 17:00:00,Pinot Noir,4,28.05,Friday
4648,2022-01-11 02:13:00,Bootleg Red,5,57.32,Tuesday
4649,2022-03-09 12:11:00,Merlot,5,30.52,Wednesday
4650,2022-02-28 21:53:00,Cabernet,3,39.79,Monday
4651,2022-01-09 19:19:00,Bootleg Red,3,19.4,Sunday
4652,2022-02-16 09:55:00,Chardonnay,3,86.41,Wednesday
4653,2022-03-05 02:49:00,Bootleg Red,2,62.55,Saturday
4654,2022-02-10 21:38:00,Pinot Noir,1,67.97,Thursday
4655,2022-02-06 21:33:00,Bootleg Red,5,77.94,Sunday
4656,2022-02-25 15:42:00,Bootleg Red,2,85.59,Friday
4657,2022-01-28 09:34:00,Bootleg Red,3,61.43,Friday
4658,2022-01-30 13:36:00,Bootleg Red,1,30.48,Sunday
4659,2022-02-10 15:38:00,Chardonnay,2,43.44,Thursday
4660,2022-01-31 14:18:00,Cabernet,5,89.25,Monday
4661,2022-02-19 09:33:00,Cabernet,2,49.5,Saturday
4662,2022-02-19 11:19:00,Merlot,2,16.76,Saturday
4663,2022-01-10 03:01:00,Bootleg Red,3,37.34,Monday
4664,2022-03-01 07:26:00,Pinot Noir,4,43.3,Tuesday
4665,2022-02-02 12:43:00,Pinot Noir,4,96.8,Wednesday
4666,2022-02-03 02:28:00,Bootleg Red,3,26.62,Thursday
4667,2022-02-24 20:10:00,Chardonnay,3,97.59,Thursday
4668,2022-02-05 21:14:00,Bootleg Red,5,89.85,Saturday
4669,2022-03-06 20:54:00,Bootleg Red,5,73.86,Sunday
4670,2022-02-18 02:21:00,Pinot Noir,5,56.27,Friday
4671,2022-01-24 21:47:00,Cabernet,4,23.13,Monday
4672,2022-01-22 04:23:00,Cabernet,4,23.38,Saturday
4673,2022-03-08 18:40:00,Merlot,3,20.49,Tuesday
4674,2022-01-05 20:26:00,Bootleg Red,1,40.12,Wednesday
4675,2022-01-02 03:27:00,Merlot,3,74.9,Sunday
4676,2022-02-05 10:27:00,Pinot Noir,3,12.84,Saturday
4677,2022-02-15 00:28:00,Bootleg Red,5,60.09,Tuesday
4678,2022-03-03 23:14:00,Pinot Noir,3,74.02,Thursday
4679,2022-02-27 16:07:00,Cabernet,1,22.96,Sunday
4680,2022-03-08 08:20:00,Merlot,3,11.41,Tuesday
4681,2022-02-26 10:22:00,Bootleg Red,5,18.69,Saturday
4682,2022-02-23 21:27:00,Cabernet,3,71.71,Wednesday
4683,2022-03-03 23:52:00,Bootleg Red,4,69.64,Thursday
4684,2022-01-09 11:09:00,Pinot Noir,3,71.01,Sunday
4685,2022-01-09 07:06:00,Cabernet,5,29.76,Sunday
4686,2022-02-04 21:50:00,Chardonnay,4,29.31,Friday
4687,2022-03-03 21:49:00,Pinot Noir,2,99.36,Thursday
4688,2022-01-30 15:11:00,Pinot Noir,2,42.08,Sunday
4689,2022-01-03 04:07:00,Bootleg Red,5,78.81,Monday
4690,2022-03-08 21:14:00,Chardonnay,2,76.49,Tuesday
4691,2022-01-29 06:01:00,Cabernet,5,86.73,Saturday
4692,2022-01-21 03:02:00,Bootleg Red,1,43.13,Friday
4693,2022-01-09 19:05:00,Chardonnay,5,22.04,Sunday
4694,2022-02-28 18:17:00,Cabernet,1,37.18,Monday
4695,2022-01-29 09:59:00,Pinot Noir,3,69.58,Saturday
4696,2022-02-07 14:57:00,Chardonnay,5,97.12,Monday
4697,2022-02-27 08:59:00,Cabernet,2,48.21,Sunday
4698,2022-02-22 23:47:00,Chardonnay,4,30.03,Tuesday
4699,2022-01-13 07:03:00,Bootleg Red,1,80.41,Thursday
4700,2022-01-18 04:03:00,Cabernet,5,16.62,Tuesday
4701,2022-01-27 03:58:00,Cabernet,3,64.67,Thursday
4702,2022-01-19 01:15:00,Chardonnay,2,97.22,Wednesday
4703,2022-01-10 03:20:00,Cabernet,1,63.42,Monday
4704,2022-01-11 13:14:00,Bootleg Red,4,24.3,Tuesday
4705,2022-02-27 02:16:00,Pinot Noir,5,32.71,Sunday
4706,2022-03-01 14:35:00,Cabernet,5,45.91,Tuesday
4707,2022-01-01 10:58:00,Merlot,1,29.17,Saturday
4708,2022-02-04 23:27:00,Cabernet,4,65.01,Friday
4709,2022-03-04 04:12:00,Merlot,4,44.71,Friday
4710,2022-02-22 16:45:00,Pinot Noir,3,57.58,Tuesday
4711,2022-02-10 06:45:00,Cabernet,5,18.61,Thursday
4712,2022-01-27 02:12:00,Pinot Noir,2,11.2,Thursday
4713,2022-02-26 19:24:00,Cabernet,4,28.91,Saturday
4714,2022-01-24 20:29:00,Merlot,4,18.88,Monday
4715,2022-01-19 14:37:00,Merlot,1,56.2,Wednesday
4716,2022-02-13 08:36:00,Cabernet,1,15.27,Sunday
4717,2022-03-10 12:46:00,Cabernet,4,50.41,Thursday
4718,2022-01-15 21:58:00,Cabernet,2,48.58,Saturday
4719,2022-01-14 21:16:00,Cabernet,5,85.46,Friday
4720,2022-02-03 23:14:00,Merlot,5,79.84,Thursday
4721,2022-03-02 06:23:00,Cabernet,1,41.99,Wednesday
4722,2022-01-16 05:53:00,Bootleg Red,4,56.37,Sunday
4723,2022-01-19 12:19:00,Cabernet,5,38.88,Wednesday
4724,2022-02-08 21:29:00,Pinot Noir,1,55.42,Tuesday
4725,2022-03-07 11:27:00,Chardonnay,1,80.71,Monday
4726,2022-02-02 22:23:00,Bootleg Red,2,10.78,Wednesday
4727,2022-01-30 17:44:00,Merlot,3,68.45,Sunday
4728,2022-02-13 06:49:00,Merlot,2,41.72,Sunday
4729,2022-01-25 14:46:00,Bootleg Red,4,10.7,Tuesday
4730,2022-01-09 22:52:00,Chardonnay,4,53.96,Sunday
4731,2022-02-24 18:18:00,Merlot,5,30.77,Thursday
4732,2022-01-17 08:02:00,Pinot Noir,2,83.96,Monday
4733,2022-01-06 04:19:00,Cabernet,5,84.68,Thursday
4734,2022-02-21 23:51:00,Bootleg Red,3,74.15,Monday
4735,2022-03-01 22:16:00,Pinot Noir,1,76.69,Tuesday
4736,2022-02-21 06:28:00,Pinot Noir,2,37.98,Monday
4737,2022-02-15 18:27:00,Merlot,3,45.08,Tuesday
4738,2022-01-22 20:34:00,Merlot,2,50.82,Saturday
4739,2022-02-07 12:15:00,Pinot Noir,3,42.61,Monday
4740,2022-01-12 10:46:00,Chardonnay,4,87.39,Wednesday
4741,2022-01-26 20:34:00,Chardonnay,3,22.83,Wednesday
4742,2022-03-09 01:45:00,Bootleg Red,5,42.76,Wednesday
4743,2022-01-31 11:29:00,Chardonnay,1,12.2,Monday
4744,2022-02-10 22:21:00,Chardonnay,4,74.69,Thursday
4745,2022-01-08 16:03:00,Pinot Noir,3,34.3,Saturday
4746,2022-01-11 08:03:00,Cabernet,2,94.59,Tuesday
4747,2022-01-22 14:44:00,Merlot,1,80.01,Saturday
4748,2022-01-31 18:45:00,Cabernet,4,30.29,Monday
4749,2022-03-09 17:14:00,Bootleg Red,4,64.81,Wednesday
4750,2022-02-24 22:37:00,Merlot,3,93.62,Thursday
4751,2022-02-10 09:07:00,Pinot Noir,5,90.5,Thursday
4752,2022-03-02 02:00:00,Pinot Noir,1,99.1,Wednesday
4753,2022-01-19 19:23:00,Chardonnay,3,24.91,Wednesday
4754,2022-01-18 11:19:00,Cabernet,2,93.87,Tuesday
4755,2022-01-19 04:26:00,Bootleg Red,2,78.56,Wednesday
4756,2022-02-19 23:36:00,Bootleg Red,5,14.32,Saturday
4757,2022-01-19 00:32:00,Cabernet,4,22.5,Wednesday
4758,2022-02-14 05:11:00,Bootleg Red,3,20.51,Monday
4759,2022-03-08 22:22:00,Bootleg Red,1,65.46,Tuesday
4760,2022-02-02 13:09:00,Merlot,2,45.98,Wednesday
4761,2022-02-14 10:36:00,Pinot Noir,5,87.22,Monday
4762,2022-03-04 07:22:00,Merlot,5,72.67,Friday
4763,2022-01-26 15:08:00,Merlot,2,27.15,Wednesday
4764,2022-01-27 11:24:00,Merlot,4,96.25,Thursday
4765,2022-01-08 01:12:00,Cabernet,4,21.86,Saturday
4766,2022-01-28 15:57:00,Merlot,4,28.03,Friday
4767,2022-01-04 12:14:00,Pinot Noir,2,44.93,Tuesday
4768,2022-01-10 00:12:00,Cabernet,5,45.3,Monday
4769,2022-02-12 23:56:00,Cabernet,2,74.0,Saturday
4770,2022-01-14 00:43:00,Bootleg Red,2,68.46,Friday
4771,2022-02-12 07:32:00,Merlot,5,96.05,Saturday
4772,2022-01-20 00:19:00,Chardonnay,4,67.4,Thursday
4773,2022-02-22 19:14:00,Bootleg Red,2,60.43,Tuesday
4774,2022-03-03 22:12:00,Merlot,1,99.94,Thursday
4775,2022-01-21 19:06:00,Chardonnay,3,68.82,Friday
4776,2022-02-22 02:19:00,Cabernet,4,44.81,Tuesday
4777,2022-01-31 23:59:00,Merlot,1,89.24,Monday
4778,2022-02-14 09:34:00,Chardonnay,4,13.84,Monday
4779,2022-01-13 12:13:00,Chardonnay,5,47.65,Thursday
4780,2022-02-07 04:16:00,Cabernet,3,61.72,Monday
4781,2022-01-17 02:39:00,Chardonnay,3,79.08,Monday
4782,2022-01-16 17:38:00,Merlot,5,20.13,Sunday
4783,2022-03-07 14:17:00,Cabernet,1,97.65,Monday
4784,2022-01-09 04:45:00,Cabernet,1,17.5,Sunday
4785,2022-02-13 03:57:00,Chardonnay,3,33.29,Sunday
4786,2022-03-07 11:35:00,Pinot Noir,2,35.52,Monday
4787,2022-01-07 23:02:00,Chardonnay,4,91.47,Friday
4788,2022-01-10 17:26:00,Bootleg Red,2,82.05,Monday
4789,2022-01-29 03:06:00,Cabernet,5,39.22,Saturday
4790,2022-03-05 12:02:00,Merlot,3,38.64,Saturday
4791,2022-02-20 19:19:00,Cabernet,5,56.91,Sunday
4792,2022-02-24 03:31:00,Pinot Noir,3,55.18,Thursday
4793,2022-01-28 20:28:00,Bootleg Red,2,80.58,Friday
4794,2022-01-24 23:00:00,Merlot,1,55.62,Monday
4795,2022-01-22 02:29:00,Bootleg Red,2,63.65,Saturday
4796,2022-01-31 14:11:00,Bootleg Red,4,16.1,Monday
4797,2022-03-01 06:59:00,Bootleg Red,3,14.68,Tuesday
4798,2022-01-02 20:41:00,Bootleg Red,4,17.16,Sunday
4799,2022-02-02 03:25:00,Cabernet,4,96.29,Wednesday
4800,2022-01-11 23:13:00,Merlot,4,55.46,Tuesday
4801,2022-01-30 06:40:00,Pinot Noir,1,18.55,Sunday
4802,2022-02-25 00:14:00,Chardonnay,1,60.19,Friday
4803,2022-02-25 19:20:00,Chardonnay,5,36.17,Friday
4804,2022-01-13 02:51:00,Cabernet,4,27.14,Thursday
4805,2022-02-27 02:04:00,Pinot Noir,5,56.09,Sunday
4806,2022-03-10 13:25:00,Pinot Noir,4,86.54,Thursday
4807,2022-01-19 21:04:00,Bootleg Red,1,33.96,Wednesday
4808,2022-01-09 18:35:00,Cabernet,1,24.97,Sunday
4809,2022-02-18 03:02:00,Merlot,4,90.41,Friday
4810,2022-02-05 16:56:00,Bootleg Red,4,30.23,Saturday
4811,2022-02-15 07:34:00,Pinot Noir,3,93.33,Tuesday
4812,2022-01-21 08:11:00,Chardonnay,1,81.13,Friday
4813,2022-03-03 02:28:00,Bootleg Red,2,80.69,Thursday
4814,2022-01-30 19:12:00,Pinot Noir,4,10.36,Sunday
4815,2022-03-07 22:55:00,Chardonnay,1,87.99,Monday
4816,2022-01-12 15:52:00,Chardonnay,1,58.5,Wednesday
4817,2022-01-13 16:41:00,Cabernet,3,45.08,Thursday
4818,2022-01-09 19:13:00,Pinot Noir,5,77.92,Sunday
4819,2022-01-08 14:18:00,Cabernet,4,52.65,Saturday
4820,2022-02-09 15:07:00,Pinot Noir,5,36.62,Wednesday
4821,2022-01-11 06:01:00,Chardonnay,3,60.6,Tuesday
4822,2022-01-02 01:01:00,Merlot,2,12.94,Sunday
4823,2022-01-28 13:25:00,Chardonnay,4,79.09,Friday
4824,2022-01-04 22:36:00,Pinot Noir,1,37.61,Tuesday
4825,2022-02-27 01:59:00,Chardonnay,2,20.12,Sunday
4826,2022-01-17 16:15:00,Bootleg Red,1,80.88,Monday
4827,2022-02-21 10:22:00,Chardonnay,4,95.08,Monday
4828,2022-03-10 03:21:00,Pinot Noir,5,14.15,Thursday
4829,2022-02-03 15:59:00,Bootleg Red,4,71.88,Thursday
4830,2022-02-02 07:17:00,Merlot,3,38.52,Wednesday
4831,2022-01-03 20:46:00,Pinot Noir,5,52.01,Monday
4832,2022-01-09 19:11:00,Chardonnay,4,40.89,Sunday
4833,2022-02-27 14:43:00,Cabernet,2,59.82,Sunday
4834,2022-02-26 23:40:00,Chardonnay,3,84.38,Saturday
4835,2022-01-04 07:57:00,Bootleg Red,2,31.69,Tuesday
4836,2022-01-13 10:17:00,Merlot,1,47.38,Thursday
4837,2022-03-02 20:26:00,Merlot,4,80.02,Wednesday
4838,2022-01-17 01:34:00,Chardonnay,5,20.69,Monday
4839,2022-01-27 02:55:00,Cabernet,4,49.3,Thursday
4840,2022-03-03 02:38:00,Cabernet,2,52.37,Thursday
4841,2022-01-10 11:53:00,Merlot,3,81.41,Monday
4842,2022-03-10 03:25:00,Cabernet,5,52.6,Thursday
4843,2022-01-02 21:05:00,Pinot Noir,3,28.38,Sunday
4844,2022-02-07 02:25:00,Bootleg Red,2,29.98,Monday
4845,2022-02-21 09:55:00,Merlot,2,16.89,Monday
4846,2022-03-01 06:55:00,Pinot Noir,4,15.94,Tuesday
4847,2022-01-03 21:56:00,Pinot Noir,3,23.59,Monday
4848,2022-02-14 17:23:00,Chardonnay,5,68.36,Monday
4849,2022-01-05 07:54:00,Cabernet,2,81.22,Wednesday
4850,2022-03-06 03:54:00,Pinot Noir,4,16.98,Sunday
4851,2022-01-11 02:50:00,Cabernet,4,78.81,Tuesday
4852,2022-02-17 17:20:00,Cabernet,2,24.69,Thursday
4853,2022-02-16 14:31:00,Pinot Noir,3,18.03,Wednesday
4854,2022-02-04 05:14:00,Merlot,5,41.31,Friday
4855,2022-01-31 01:17:00,Chardonnay,1,50.24,Monday
4856,2022-02-12 03:33:00,Bootleg Red,5,67.62,Saturday
4857,2022-02-12 15:44:00,Chardonnay,4,72.64,Saturday
4858,2022-02-04 19:36:00,Chardonnay,4,70.08,Friday
4859,2022-03-03 08:11:00,Pinot Noir,4,49.89,Thursday
4860,2022-01-09 20:03:00,Pinot Noir,3,40.25,Sunday
4861,2022-01-23 20:47:00,Pinot Noir,5,59.02,Sunday
4862,2022-02-20 13:00:00,Pinot Noir,2,18.12,Sunday
4863,2022-03-01 13:02:00,Pinot Noir,2,14.23,Tuesday
4864,2022-02-25 03:56:00,Pinot Noir,1,57.77,Friday
4865,2022-01-11 01:25:00,Chardonnay,4,26.71,Tuesday
4866,2022-02-27 15:22:00,Pinot Noir,1,49.21,Sunday
4867,2022-03-01 02:51:00,Chardonnay,5,30.54,Tuesday
4868,2022-01-28 17:38:00,Cabernet,5,57.44,Friday
4869,2022-01-14 07:20:00,Pinot Noir,2,69.66,Friday
4870,2022-03-06 06:26:00,Cabernet,2,16.72,Sunday
4871,2022-02-12 03:06:00,Chardonnay,4,19.44,Saturday
4872,2022-02-09 18:04:00,Merlot,5,37.98,Wednesday
4873,2022-03-09 11:49:00,Bootleg Red,2,87.42,Wednesday
4874,2022-03-08 20:42:00,Chardonnay,4,97.3,Tuesday
4875,2022-01-25 09:37:00,Chardonnay,1,85.3,Tuesday
4876,2022-02-26 02:51:00,Pinot Noir,4,27.11,Saturday
4877,2022-03-11 01:39:00,Chardonnay,3,41.02,Friday
4878,2022-01-04 16:27:00,Pinot Noir,4,11.68,Tuesday
4879,2022-03-01 00:41:00,Bootleg Red,5,44.89,Tuesday
4880,2022-02-13 11:31:00,Cabernet,5,45.82,Sunday
4881,2022-01-27 21:27:00,Pinot Noir,4,89.49,Thursday
4882,2022-02-06 10:50:00,Pinot Noir,2,22.24,Sunday
4883,2022-03-03 16:04:00,Chardonnay,5,78.57,Thursday
4884,2022-01-25 00:39:00,Cabernet,3,12.44,Tuesday
4885,2022-01-31 14:24:00,Merlot,4,18.69,Monday
4886,2022-01-04 22:29:00,Chardonnay,5,66.01,Tuesday
4887,2022-01-23 10:54:00,Chardonnay,1,55.73,Sunday
4888,2022-02-23 19:35:00,Pinot Noir,5,58.12,Wednesday
4889,2022-02-18 15:50:00,Bootleg Red,1,99.05,Friday
4890,2022-01-10 15:42:00,Cabernet,1,31.42,Monday
4891,2022-02-28 01:00:00,Cabernet,1,92.2,Monday
4892,2022-01-09 00:08:00,Merlot,3,79.72,Sunday
4893,2022-01-15 07:35:00,Pinot Noir,2,25.59,Saturday
4894,2022-01-29 14:08:00,Bootleg Red,4,17.07,Saturday
4895,2022-02-16 07:55:00,Pinot Noir,3,98.1,Wednesday
4896,2022-02-28 04:48:00,Chardonnay,2,72.11,Monday
4897,2022-02-23 02:06:00,Pinot Noir,4,89.06,Wednesday
4898,2022-02-13 08:15:00,Merlot,5,29.47,Sunday
4899,2022-01-10 16:36:00,Chardonnay,3,73.97,Monday
4900,2022-01-22 00:18:00,Merlot,5,81.67,Saturday
4901,2022-02-26 10:36:00,Bootleg Red,4,29.31,Saturday
4902,2022-01-13 18:44:00,Chardonnay,3,17.99,Thursday
4903,2022-02-27 12:27:00,Merlot,3,15.53,Sunday
4904,2022-01-10 23:37:00,Cabernet,1,34.58,Monday
4905,2022-03-05 01:52:00,Merlot,4,25.77,Saturday
4906,2022-02-05 22:22:00,Chardonnay,3,53.2,Saturday
4907,2022-01-08 20:40:00,Merlot,3,48.41,Saturday
4908,2022-02-01 06:26:00,Chardonnay,2,76.68,Tuesday
4909,2022-03-04 09:22:00,Chardonnay,1,92.79,Friday
4910,2022-02-24 12:58:00,Pinot Noir,1,66.74,Thursday
4911,2022-02-04 02:55:00,Merlot,5,26.0,Friday
4912,2022-02-28 15:31:00,Merlot,4,89.09,Monday
4913,2022-03-10 11:59:00,Cabernet,2,97.63,Thursday
4914,2022-02-17 04:29:00,Chardonnay,2,46.54,Thursday
4915,2022-01-28 23:06:00,Chardonnay,2,47.33,Friday
4916,2022-03-09 05:17:00,Merlot,1,90.38,Wednesday
4917,2022-01-06 06:13:00,Merlot,1,95.43,Thursday
4918,2022-02-06 23:03:00,Cabernet,3,74.55,Sunday
4919,2022-02-27 11:25:00,Chardonnay,1,78.46,Sunday
4920,2022-01-13 17:36:00,Pinot Noir,2,68.94,Thursday
4921,2022-02-28 09:23:00,Merlot,3,57.23,Monday
4922,2022-01-16 23:24:00,Merlot,5,83.4,Sunday
4923,2022-01-04 06:09:00,Bootleg Red,3,53.6,Tuesday
4924,2022-02-25 23:27:00,Pinot Noir,3,76.61,Friday
4925,2022-02-08 15:45:00,Cabernet,4,13.11,Tuesday
4926,2022-01-31 19:43:00,Bootleg Red,4,87.42,Monday
4927,2022-01-05 05:51:00,Merlot,4,32.11,Wednesday
4928,2022-02-19 12:04:00,Pinot Noir,2,40.05,Saturday
4929,2022-01-26 21:17:00,Chardonnay,1,33.93,Wednesday
4930,2022-02-07 12:51:00,Merlot,4,61.05,Monday
4931,2022-01-01 05:51:00,Chardonnay,3,62.88,Saturday
4932,2022-02-19 11:53:00,Pinot Noir,2,59.53,Saturday
4933,2022-01-15 18:37:00,Pinot Noir,4,70.2,Saturday
4934,2022-01-09 14:47:00,Cabernet,1,59.67,Sunday
4935,2022-03-05 10:13:00,Cabernet,3,90.28,Saturday
4936,2022-02-25 01:24:00,Cabernet,3,88.65,Friday
4937,2022-02-16 08:59:00,Pinot Noir,3,56.84,Wednesday
4938,2022-01-12 15:49:00,Bootleg Red,2,99.71,Wednesday
4939,2022-01-14 00:25:00,Chardonnay,4,15.26,Friday
4940,2022-02-08 06:12:00,Chardonnay,2,60.25,Tuesday
4941,2022-02-10 10:25:00,Chardonnay,3,74.94,Thursday
4942,2022-01-29 09:34:00,Bootleg Red,4,92.83,Saturday
4943,2022-01-04 00:19:00,Merlot,2,34.55,Tuesday
4944,2022-01-19 02:51:00,Bootleg Red,4,26.79,Wednesday
4945,2022-01-09 12:19:00,Chardonnay,5,94.49,Sunday
4946,2022-01-08 15:20:00,Cabernet,1,38.54,Saturday
4947,2022-03-02 12:50:00,Pinot Noir,1,78.4,Wednesday
4948,2022-02-19 09:57:00,Bootleg Red,1,85.33,Saturday
4949,2022-02-12 06:09:00,Pinot Noir,4,50.96,Saturday
4950,2022-02-03 21:11:00,Cabernet,5,69.57,Thursday
4951,2022-02-07 04:09:00,Bootleg Red,4,25.32,Monday
4952,2022-01-24 02:00:00,Bootleg Red,4,50.87,Monday
4953,2022-01-16 09:10:00,Merlot,2,16.17,Sunday
4954,2022-01-29 16:28:00,Bootleg Red,3,10.13,Saturday
4955,2022-02-14 07:34:00,Merlot,3,72.12,Monday
4956,2022-01-09 16:02:00,Bootleg Red,2,83.38,Sunday
4957,2022-02-18 00:45:00,Cabernet,2,29.28,Friday
4958,2022-01-19 04:08:00,Cabernet,2,53.83,Wednesday
4959,2022-02-08 06:22:00,Chardonnay,1,89.82,Tuesday
4960,2022-01-24 10:22:00,Cabernet,3,82.69,Monday
4961,2022-02-26 21:07:00,Chardonnay,5,46.71,Saturday
4962,2022-02-10 19:48:00,Cabernet,3,76.37,Thursday
4963,2022-02-08 19:39:00,Pinot Noir,1,48.33,Tuesday
4964,2022-01-27 07:07:00,Bootleg Red,2,48.88,Thursday
4965,2022-02-26 04:55:00,Cabernet,3,41.06,Saturday
4966,2022-01-29 09:00:00,Pinot Noir,4,55.5,Saturday
4967,2022-02-09 02:29:00,Chardonnay,4,14.99,Wednesday
4968,2022-02-27 06:59:00,Pinot Noir,3,14.32,Sunday
4969,2022-03-10 18:38:00,Merlot,4,97.47,Thursday
4970,2022-02-03 06:15:00,Chardonnay,4,73.04,Thursday
4971,2022-01-18 07:51:00,Pinot Noir,5,86.97,Tuesday
4972,2022-02-09 10:42:00,Bootleg Red,3,16.82,Wednesday
4973,2022-02-16 19:54:00,Pinot Noir,3,52.08,Wednesday
4974,2022-01-04 05:07:00,Chardonnay,5,40.03,Tuesday
4975,2022-01-11 18:02:00,Chardonnay,5,20.44,Tuesday
4976,2022-02-04 00:32:00,Pinot Noir,2,39.22,Friday
4977,2022-01-14 22:53:00,Bootleg Red,1,49.8,Friday
4978,2022-02-23 02:38:00,Pinot Noir,4,59.52,Wednesday
4979,2022-01-22 10:59:00,Chardonnay,2,84.87,Saturday
4980,2022-02-24 19:59:00,Chardonnay,2,45.03,Thursday
4981,2022-02-01 20:44:00,Merlot,4,48.98,Tuesday
4982,2022-03-07 08:14:00,Pinot Noir,2,28.04,Monday
4983,2022-01-02 08:41:00,Chardonnay,2,58.22,Sunday
4984,2022-01-07 08:21:00,Cabernet,2,56.77,Friday
4985,2022-01-17 21:54:00,Cabernet,4,67.0,Monday
4986,2022-01-23 20:19:00,Bootleg Red,5,28.7,Sunday
4987,2022-02-02 04:05:00,Chardonnay,4,52.64,Wednesday
4988,2022-03-01 23:15:00,Pinot Noir,1,33.64,Tuesday
4989,2022-03-07 09:40:00,Cabernet,3,58.23,Monday
4990,2022-02-26 17:22:00,Merlot,4,80.2,Saturday
4991,2022-02-21 01:05:00,Merlot,1,82.5,Monday
4992,2022-03-08 13:53:00,Merlot,2,37.86,Tuesday
4993,2022-02-28 12:11:00,Chardonnay,4,10.99,Monday
4994,2022-02-22 02:17:00,Pinot Noir,5,73.29,Tuesday
4995,2022-01-22 23:02:00,Cabernet,4,92.01,Saturday
4996,2022-01-20 12:28:00,Cabernet,5,22.32,Thursday
4997,2022-01-04 09:12:00,Pinot Noir,5,78.1,Tuesday
4998,2022-02-16 15:48:00,Chardonnay,2,81.17,Wednesday
4999,2022-02-08 07:50:00,Merlot,5,23.93,Tuesday
5000,2022-01-31 14:04:00,Chardonnay,3,34.76,Monday
5001,2022-01-04 01:32:00,Merlot,2,68.84,Tuesday
5002,2022-01-25 20:30:00,Chardonnay,5,53.02,Tuesday
5003,2022-01-18 15:29:00,Chardonnay,3,58.35,Tuesday
5004,2022-03-10 10:29:00,Chardonnay,2,20.55,Thursday
5005,2022-01-14 09:53:00,Merlot,2,14.97,Friday
5006,2022-02-09 17:59:00,Cabernet,2,62.06,Wednesday
5007,2022-02-19 21:49:00,Pinot Noir,1,16.12,Saturday
5008,2022-02-06 10:11:00,Chardonnay,4,74.53,Sunday
5009,2022-01-03 19:33:00,Cabernet,1,58.48,Monday
5010,2022-03-06 18:44:00,Chardonnay,4,17.66,Sunday
5011,2022-02-21 23:49:00,Cabernet,2,39.56,Monday
5012,2022-02-14 15:01:00,Cabernet,2,12.77,Monday
5013,2022-02-18 19:40:00,Cabernet,2,50.68,Friday
5014,2022-03-07 04:28:00,Bootleg Red,1,21.06,Monday
5015,2022-01-20 20:45:00,Cabernet,3,60.55,Thursday
5016,2022-01-11 20:07:00,Chardonnay,2,17.77,Tuesday
5017,2022-02-08 07:57:00,Chardonnay,4,59.87,Tuesday
5018,2022-01-14 15:54:00,Cabernet,2,40.07,Friday
5019,2022-01-23 14:24:00,Cabernet,4,84.47,Sunday
5020,2022-01-19 08:25:00,Bootleg Red,2,10.08,Wednesday
5021,2022-02-08 04:21:00,Chardonnay,1,64.33,Tuesday
5022,2022-01-30 08:56:00,Bootleg Red,3,74.95,Sunday
5023,2022-02-07 21:10:00,Chardonnay,3,41.87,Monday
5024,2022-02-26 00:26:00,Bootleg Red,5,75.05,Saturday
5025,2022-01-13 22:31:00,Cabernet,2,85.69,Thursday
5026,2022-01-06 04:22:00,Merlot,2,43.16,Thursday
5027,2022-01-16 00:42:00,Cabernet,3,17.18,Sunday
5028,2022-01-13 11:43:00,Cabernet,3,28.86,Thursday
5029,2022-01-18 23:01:00,Merlot,3,35.5,Tuesday
5030,2022-03-03 10:59:00,Chardonnay,1,32.66,Thursday
5031,2022-02-16 07:53:00,Pinot Noir,5,84.88,Wednesday
5032,2022-01-05 04:53:00,Bootleg Red,3,33.51,Wednesday
5033,2022-01-04 11:07:00,Chardonnay,1,60.37,Tuesday
5034,2022-02-16 15:28:00,Chardonnay,3,57.39,Wednesday
5035,2022-02-22 06:07:00,Chardonnay,1,62.98,Tuesday
5036,2022-02-04 18:57:00,Cabernet,1,88.7,Friday
5037,2022-02-27 14:23:00,Bootleg Red,4,76.83,Sunday
5038,2022-01-17 16:29:00,Merlot,3,54.9,Monday
5039,2022-01-05 00:10:00,Cabernet,3,82.51,Wednesday
5040,2022-02-20 10:30:00,Merlot,1,27.42,Sunday
5041,2022-01-17 06:55:00,Merlot,4,54.84,Monday
5042,2022-03-03 03:47:00,Cabernet,2,84.92,Thursday
5043,2022-02-14 03:23:00,Pinot Noir,1,39.75,Monday
5044,2022-01-05 03:03:00,Bootleg Red,5,98.59,Wednesday
5045,2022-01-17 22:47:00,Chardonnay,5,42.26,Monday
5046,2022-02-14 17:37:00,Pinot Noir,4,71.95,Monday
5047,2022-03-08 18:07:00,Bootleg Red,5,66.36,Tuesday
5048,2022-02-13 15:57:00,Cabernet,2,91.82,Sunday
5049,2022-01-09 00:33:00,Merlot,1,24.76,Sunday
5050,2022-02-01 18:26:00,Cabernet,5,43.02,Tuesday
5051,2022-03-10 04:27:00,Cabernet,1,36.2,Thursday
5052,2022-03-04 09:02:00,Chardonnay,4,96.29,Friday
5053,2022-02-04 21:19:00,Pinot Noir,3,19.81,Friday
5054,2022-01-03 01:14:00,Chardonnay,4,31.52,Monday
5055,2022-02-13 15:23:00,Cabernet,2,45.81,Sunday
